gene_symbol,logfc_dz:392,logfc_dz:978,logfc_dz:148,logfc_dz:602,logfc_dz:24,logfc_dz:52,logfc_dz:39,logfc_dz:478,logfc_dz:448,logfc_dz:504,logfc_dz:11,mean_logfc,median_logfc,common_experiment,organism
HSP90B1,,0.012410488910973072,,,,,,-0.026004411280155182,,,-0.02183339186012745,-0.011809104743103186,-0.02183339186012745,,human
IGHM,,0.012397932820022106,,,,,,,,,,0.012397932820022106,0.012397932820022106,,human
MRPL13,,0.01237485371530056,,,,,,,,,,0.01237485371530056,0.01237485371530056,,human
UGCG,,0.01232645008713007,,,,,,,,,,0.01232645008713007,0.01232645008713007,,human
SPARC,,0.012313258834183216,0.04553826525807381,0.09929022938013077,0.014586961828172207,,,0.03879748657345772,-0.023713089525699615,,,0.031135518724719684,0.026692224200814962,,human
VMP1,,0.012312718667089939,,,,,,,,,,0.012312718667089939,0.012312718667089939,,human
VOPP1,,0.012285374104976654,,0.023272663354873657,0.012119622901082039,,,,,0.0139014208689332,,0.015394770307466388,0.013093397486954927,,human
LOC728554,,0.01221470907330513,,,,,,,,,,0.01221470907330513,0.01221470907330513,,human
PRSS3,,0.012105915695428848,,,,,,,,,,0.012105915695428848,0.012105915695428848,,human
PRSS23,,0.012089245021343231,,,,,0.009824578650295734,,,,,0.010956911835819483,0.010956911835819483,,human
TMED2,,0.012059831991791725,,,,,,,,-0.049783531576395035,,-0.018861849792301655,-0.018861849792301655,,human
UBD,,0.01202303171157837,,,0.022119678556919098,,,,,,,0.017071355134248734,0.017071355134248734,,human
MRPL3,,0.011965906247496605,0.014685291796922684,0.01418790128082037,0.020759543403983116,,,,,,,0.015399660682305694,0.014436596538871527,,human
PTPLAD1,,0.011961071752011776,,,,,,,,-0.016255738213658333,,-0.0021473332308232784,-0.0021473332308232784,,human
CYTIP,,0.011957080103456974,,,0.010874816216528416,,,,,,,0.011415948159992695,0.011415948159992695,,human
LOC100133583,,0.011928251944482327,,0.023643897846341133,,,,,,,,0.01778607489541173,0.01778607489541173,,human
ABRACL,,0.011870426125824451,,,0.01065561268478632,,,,,,,0.011263019405305386,0.011263019405305386,,human
UAP1,,0.011824434623122215,,,,,,,,,,0.011824434623122215,0.011824434623122215,,human
PRKRIR,,0.011795252561569214,,,0.010749179869890213,,,,,,,0.011272216215729713,0.011272216215729713,,human
SUCO,,0.011786200106143951,,,,,,,,,,0.011786200106143951,0.011786200106143951,,human
ARPC1B,,0.011776948347687721,0.01580728031694889,,0.01521814800798893,,-0.011693494394421577,,,-0.015211483463644981,,0.0031794797629117965,0.011776948347687721,,human
UFC1,,0.011763418093323708,,,0.0162758007645607,,,,,,,0.014019609428942204,0.014019609428942204,,human
ZG16B,,0.011747139506042004,,,0.017669564113020897,,,,,,,0.01470835180953145,0.01470835180953145,,human
DAP3,,0.011721448972821236,,,0.01956270821392536,,,,,,,0.0156420785933733,0.0156420785933733,,human
ATP6AP1,,0.011719630099833012,-0.01462925411760807,,,,,,,,,-0.0014548120088875294,-0.0014548120088875294,,human
NME4,,0.011677211150527,,,,,,,,,,0.011677211150527,0.011677211150527,,human
MIR4435-1HG,,0.011677093803882599,,0.02778606303036213,,,,,,,,0.019731578417122364,0.019731578417122364,,human
COL3A1,,0.011595387011766434,0.047264229506254196,0.033988580107688904,,,,,-0.010072335600852966,,,0.020693965256214142,0.02279198355972767,,human
PPP1CA,,0.011570006608963013,,,,,-0.015059380792081356,,,,,-0.0017446870915591717,-0.0017446870915591717,,human
NDUFS6,,0.011460294015705585,,0.03643470257520676,,,,,0.016877301037311554,0.01626020111143589,,0.020258124684914947,0.016568751074373722,,human
HLA-J,,0.01137622818350792,,,,,,,,,,0.01137622818350792,0.01137622818350792,,human
EPRS,,0.011371320113539696,,,0.011611356399953365,,,,,,0.028108695521950722,0.017030457345147926,0.011611356399953365,,human
XPOT,,0.011371140368282795,,,0.01559996884316206,,0.011942503973841667,,,,,0.012971204395095507,0.011942503973841667,,human
COL1A1,,0.011362941935658455,0.017468437552452087,,,,,,,,-0.015682809054851532,0.004382856811086337,0.011362941935658455,,human
TPD52,,0.011319915764033794,,,0.010564353317022324,,,,,,,0.010942134540528059,0.010942134540528059,,human
ORMDL3,,0.011312562972307205,,,,,,,,,,0.011312562972307205,0.011312562972307205,,human
IGLJ3,,0.011269564740359783,,,,,0.018997255712747574,,,,,0.015133410226553679,0.015133410226553679,,human
HSPH1,,0.011233529075980186,,,,,,,,-0.01789913885295391,,-0.003332804888486862,-0.003332804888486862,,human
TUBA1B,,0.011191830970346928,0.06862173229455948,0.01380967628210783,,,-0.015391325578093529,,-0.0589892640709877,0.161832794547081,,0.030179240740835667,0.012500753626227379,,human
YWHAG,,0.011184994131326675,,,,,,,,,,0.011184994131326675,0.011184994131326675,,human
NUSAP1,,0.011143405921757221,,,0.011308403685688972,,,,,-0.018057964742183685,,0.0014646149550875027,0.011143405921757221,,human
BMPR1B,,0.01113097369670868,,,,,,,,,,0.01113097369670868,0.01113097369670868,,human
DNAJC12,,0.011096963658928871,-0.01061765756458044,,,,,,0.010913739912211895,,,0.003797682002186775,0.010913739912211895,,human
TOB1,,0.011085006408393383,-0.015759294852614403,,,,,,-0.03875850886106491,,,-0.014477599101761976,-0.015759294852614403,,human
NDUFB11,,0.011021198704838753,,,,,,,,,,0.011021198704838753,0.011021198704838753,,human
BOLA2B,,0.01098538376390934,,,0.0119476905092597,,,,,,,0.01146653713658452,0.01146653713658452,,human
IARS,,0.010970454663038254,,,,,0.01067551039159298,,0.015555725432932377,,,0.012400563495854536,0.010970454663038254,,human
SULF1,,0.010946963913738728,,0.0499156191945076,,-0.01832551881670952,0.009960825555026531,,,,,0.013124472461640835,0.01045389473438263,,human
UBE2L6,,0.010935249738395214,,0.013491956517100334,,,,,,,,0.012213603127747774,0.012213603127747774,,human
PGAM1,,0.010878879576921463,,0.02830667607486248,,,,,0.020225072279572487,0.029316915199160576,,0.02218188578262925,0.024265874177217484,,human
S100A8,,0.010804979130625725,,,,0.012825493700802326,-0.017785562202334404,,,,,0.0019483035430312157,0.010804979130625725,,human
PPDPF,,0.010800390504300594,,,,,,0.021240457892417908,,,,0.01602042419835925,0.01602042419835925,,human
LOXL1,,0.010764419101178646,,0.02201002463698387,,,,,,,,0.01638722186908126,0.01638722186908126,,human
AGT,,0.010742184706032276,,,0.013651300221681595,,,,,,,0.012196742463856936,0.012196742463856936,,human
HMGN1,,0.010700670070946217,-0.05752481520175934,-0.011830062605440617,0.018085848540067673,,,,-0.01521015539765358,,,-0.01115570291876793,-0.011830062605440617,,human
CCT6A,,0.010637369938194752,,,,,,,,,,0.010637369938194752,0.010637369938194752,,human
DYNLT3,,0.010595109313726425,,,0.014871983788907528,,,,,,,0.012733546551316977,0.012733546551316977,,human
KRT14,,-0.22305983304977417,-0.02344978228211403,,-0.30045875906944275,,0.15995335578918457,,-0.024997595697641373,,,-0.08240252286195755,-0.024997595697641373,,human
IGHA2,,-0.19964852929115295,-0.04845483601093292,-0.06548857688903809,-0.19376742839813232,,,,-0.035676829516887665,,,-0.10860724002122879,-0.06548857688903809,,human
KRT15,,-0.1834578514099121,0.05427737534046173,0.02293781377375126,-0.28457754850387573,,0.07217328995466232,,0.07071979343891144,,,-0.04132118790100018,0.038607594557106495,,human
RPL3,,-0.13917787373065948,0.09012043476104736,-0.0521325059235096,-0.12203851342201233,,,,-0.05976905673742294,-0.03271939605474472,,-0.052619485184550285,-0.05595078133046627,,human
RPL4,,-0.134048193693161,0.08751656860113144,-0.02935617044568062,-0.1439257115125656,,,,-0.07278137654066086,0.07845278829336166,,-0.0356903492162625,-0.05106877349317074,,human
RPL13A,,-0.1286790668964386,0.04863978549838066,,-0.11019138991832733,,,,-0.0611683614552021,-0.01968851126730442,0.03132135048508644,-0.039961032258967556,-0.04042843636125326,,human
IGJ,,-0.1158994808793068,0.013938890770077705,-0.09656354784965515,-0.13595712184906006,,,,,,0.022905977442860603,-0.06231505647301674,-0.09656354784965515,,human
RPL34,,-0.11308576911687851,0.014053646475076675,0.021965637803077698,-0.05784931406378746,,,,0.09224700927734375,0.05506022274494171,,0.0020652388532956443,0.018009642139077187,,human
AZGP1,,-0.106700599193573,-0.0764094740152359,,-0.09700112044811249,,,,,,,-0.09337039788564046,-0.09700112044811249,,human
MUCL1,,-0.10584251582622528,,0.14662398397922516,-0.11242858320474625,,,,,,,-0.023882371683915455,-0.10584251582622528,,human
RPS4X,,-0.09658358246088028,,-0.04357422888278961,-0.04932265728712082,,,,,0.04565922170877457,,-0.035955311730504036,-0.046448443084955215,,human
RPL32,,-0.09412504732608795,,-0.01274193450808525,-0.07955300062894821,,,,0.018781758844852448,-0.03133459761738777,,-0.03979456424713135,-0.03133459761738777,,human
RPL11,,-0.09410182386636734,-0.01138824038207531,,-0.08548057079315186,,,,-0.0228055939078331,0.03375153988599777,,-0.03600493781268597,-0.0228055939078331,,human
RPS3,,-0.09001088887453079,0.055899105966091156,-0.02484653703868389,-0.06540241092443466,,,,-0.03711002692580223,0.052043620496988297,,-0.018237856216728687,-0.03097828198224306,,human
H3F3B,,-0.08743587136268616,,-0.04862775653600693,-0.09913300722837448,,,,-0.10561827570199966,-0.01326792687177658,,-0.07081656754016877,-0.08743587136268616,,human
KRT17,,-0.08101507276296616,-0.016405919566750526,,-0.12043727934360504,,0.1561855673789978,,-0.016384512186050415,,,-0.015611443296074867,-0.016405919566750526,,human
EEF2,,-0.07964802533388138,,,-0.07554246485233307,,0.017794374376535416,-0.046979039907455444,-0.031000055372714996,-0.08341547846794128,,-0.04979844825963179,-0.06126075237989426,,human
RGS2,,-0.07881908863782883,0.011147347278892994,,-0.0971611887216568,,,,-0.12289629876613617,,,-0.0719323072116822,-0.08799013867974281,,human
TXNIP,,-0.07209238409996033,-0.011628388427197933,-0.047762349247932434,-0.06687130033969879,,0.06921730935573578,,,,,-0.025827422551810742,-0.047762349247932434,,human
LOC100505614,,-0.07119067013263702,,0.028636813163757324,-0.04107809066772461,,,,,,,-0.027877315878868103,-0.04107809066772461,,human
RPS8,,-0.07052873820066452,-0.01882609724998474,-0.021514596417546272,-0.05059835687279701,,,,-0.03703932836651802,,,-0.03970142342150211,-0.03703932836651802,,human
MT1X,,-0.06986340135335922,-0.06617806851863861,0.012981662526726723,-0.07631015032529831,,,-0.018749747425317764,0.013341153040528297,-0.015243430621922016,,-0.03143171181104013,-0.018749747425317764,,human
RPL24,,-0.0696972981095314,,,-0.04755858704447746,,,,-0.02166851796209812,0.06751661747694016,,-0.017851946409791708,-0.03461355250328779,,human
IGFBP4,,-0.0676880031824112,-0.022235823795199394,,-0.06291137635707855,,,,,,,-0.05094506777822971,-0.06291137635707855,,human
RPL8,,-0.06765305995941162,0.022535957396030426,0.013529925607144833,-0.0537554956972599,,,,-0.020837215706706047,,,-0.02123597767204046,-0.020837215706706047,,human
EGR1,,-0.06750189512968063,,-0.08009021729230881,-0.06673455983400345,,0.01594858057796955,-0.04673818126320839,-0.1320945769548416,,,-0.06286847498267889,-0.06711822748184204,,human
RPL12,,-0.06726618111133575,0.05829024314880371,,-0.05402013659477234,,,,-0.0700351744890213,0.02117209881544113,,-0.022371830046176912,-0.05402013659477234,,human
CSRP1,,-0.06700735539197922,-0.027197254821658134,0.015285789035260677,-0.06713611632585526,,,,,,,-0.03651373437605798,-0.047102305106818676,,human
ND2,,-0.0667230561375618,,-0.031041057780385017,-0.0842980295419693,,,,,,,-0.060687381153305374,-0.0667230561375618,,human
RPL6,,-0.06567276269197464,0.03378983959555626,-0.029070252552628517,-0.045180656015872955,,0.013078444637358189,,-0.014732304029166698,0.02701677195727825,,-0.011538702728492873,-0.014732304029166698,,human
C4orf46,,-0.0649741068482399,-0.019341103732585907,,-0.0604386068880558,,,,0.03806518763303757,0.026058154180645943,,-0.01612609513103962,-0.019341103732585907,,human
RPS5,,-0.061884887516498566,,0.014545931480824947,-0.06279134750366211,,,,-0.012113264761865139,-0.11124192923307419,,-0.04669709950685501,-0.061884887516498566,,human
RPL21,,-0.061720483005046844,0.02994706854224205,-0.011684102937579155,-0.051432739943265915,,,,-0.010502240620553493,0.06034539267420769,,-0.007507850881665945,-0.011093171779066324,,human
