gene_symbol,mean_logfc,median_logfc,common_experiment,organism,signature_type
CDC42EP3,0.4097237041321622,0.4097237041321622,0.4097237041321622,human,UP
USP12,0.4085602761961462,0.4085602761961462,0.4085602761961462,human,UP
EIF3A,0.4067600320489468,0.4067600320489468,0.4067600320489468,human,UP
YPEL5,0.4062888744348889,0.4062888744348889,0.4062888744348889,human,UP
CNST,0.4062383573964579,0.4062383573964579,0.4062383573964579,human,UP
TAGLN,0.4051872588555968,0.4051872588555968,0.4051872588555968,human,UP
JAG1,0.4049445631695933,0.4049445631695933,0.4049445631695933,human,UP
JMJD6,0.4036331919595556,0.4036331919595556,0.4036331919595556,human,UP
JUND,0.4035602618269238,0.4035602618269238,0.4035602618269238,human,UP
TIFA,0.4033324730702679,0.4033324730702679,0.4033324730702679,human,UP
KLHL21,0.4033202067606761,0.4033202067606761,0.4033202067606761,human,UP
HSPA4,0.4030648452702875,0.4030648452702875,0.4030648452702875,human,UP
CDV3,0.4021795366585794,0.4021795366585794,0.4021795366585794,human,UP
ASAP1,0.4018169978273947,0.4018169978273947,0.4018169978273947,human,UP
HIST1H2AC,0.4010017674783088,0.4010017674783088,0.4010017674783088,human,UP
PDLIM5,0.4006629809461386,0.4006629809461386,0.4006629809461386,human,UP
STOM,0.4006470473620676,0.4006470473620676,0.4006470473620676,human,UP
FNDC3B,0.3987743347284015,0.3987743347284015,0.3987743347284015,human,UP
BRAF,0.3987289541538463,0.3987289541538463,0.3987289541538463,human,UP
ZBTB38,0.3983737809068675,0.3983737809068675,0.3983737809068675,human,UP
LRRFIP1,0.3973176405669796,0.3973176405669796,0.3973176405669796,human,UP
PGM2L1,0.3968644535847374,0.3968644535847374,0.3968644535847374,human,UP
PER1,0.3963805083304108,0.3963805083304108,0.3963805083304108,human,UP
SNTB2,0.3962426973437511,0.3962426973437511,0.3962426973437511,human,UP
CRIP1,0.3948898827773202,0.3948898827773202,0.3948898827773202,human,UP
RPL23,0.3941559501491496,0.3941559501491496,0.3941559501491496,human,UP
B4GALT5,0.3941092017755942,0.3941092017755942,0.3941092017755942,human,UP
ASPH,0.3940012412475576,0.3940012412475576,0.3940012412475576,human,UP
VAPA,0.3927961757453589,0.3927961757453589,0.3927961757453589,human,UP
DUSP5,0.3927110982347171,0.3927110982347171,0.3927110982347171,human,UP
ISG20,0.3921425141153397,0.3921425141153397,0.3921425141153397,human,UP
ZFP36,0.3904467860028737,0.3904467860028737,0.3904467860028737,human,UP
